28.8	377.825	-0.105329388422126	-0.546409081071554	0.261890548187208	0.638760455969946	-0.431090139933449	-0.325957139754845	0.719529364111053	-0.470925948449625	-0.603627722523058	0.636877355860994
44.95	410.216666666667	0.313662433544895	0.407029176753392	-0.166173225853305	-0.476850162812091	0.223618784255772	0.621718191472045	-0.0393185807616952	-0.793457261131333	-0.273279257284057	0.867706448341347
33.4828571428571	123.248571428571	0.183650285879342	-0.0745112575248576	0.0418759324703098	0.487265840237756	0.234785676053365	-0.322751822273392	-0.440961983705655	0.646926690505587	-0.261349045804801	-0.164706917928458
31.6272727272727	307.790909090909	-0.0910120093438511	0.406989410404197	0.336457918422723	-0.365757868925997	0.13595135266241	0.0770064034967981	-0.315211267668639	0.430005191210044	-0.288300730065393	-0.0494672079275203
36.3333333333333	207.916666666667	-0.210583055424017	0.174302036210492	0.0472184313074527	0.615716481815775	0.219155508850845	-0.0335907127164704	-0.12183324517757	-0.115824005271963	-0.0783730561134077	0.0789500215671759
32.18	249.14	-0.116430462544775	-0.370974501281307	0.229577230129441	0.227721332807119	-0.470688360710728	0.0576038306851262	-0.403191761694434	0.221529464229436	0.138113344937931	0.658069444527381
44.9833333333333	276.616666666667	0.2641688427759	-0.163275597785112	-0.303362424340267	-0.238252820494917	0.526115521289365	-0.253166313664711	0.225634267430962	0.175843491813713	-0.264562130309883	-0.0103480645476062
38.64	88.52	-0.150889109303709	0.106531243800833	-0.153378581000642	0.0275500437308784	0.444638434366777	-0.316473411922209	0.416608059684198	-0.742351516643552	-0.0795930991507235	0.279181395485215
46.38	477	0.383575704477054	0.0467390786352926	-0.0582862663383941	-0.144034325068609	0.00570641453137571	-0.1388203080846	0.0735991208257838	0.630628088825134	-0.14598771183256	-0.21540900367212
47.4166666666667	448.583333333333	0.102136237645939	0.0306016742727553	-0.163816836273909	0.605863785272266	-0.118602254810166	0.130512096582994	-0.00507423162682317	0.197915659478745	0.111803651436754	0.0876221410529215
51.24	148.98	-0.132613688562242	0.0599803733244248	-0.316974266327354	-0.506048707050199	-0.0650557356337219	0.430859364168111	0.193129951970922	-0.610172017231207	-0.270429002570405	0.245192261055738
45.1893939393939	344.075757575758	-0.450131850032027	-0.0882114702595684	-0.412169039636744	0.0064074023204935	0.150103680840174	0.235003541124389	0.381299072129163	0.148776106895561	-0.326116777032438	-0.293487677151593
59.3	377.1	0.0626196126464058	-0.199915792696931	-0.224189520371066	-0.00507979850554543	0.162173881628725	-0.601860227761405	0.564030800604833	0.527287216439669	-0.52101909958644	0.14990788116507
57.3	51.025	-0.421282470544077	0.150610689986928	-0.103423919928676	-0.375775561901574	0.184080074756611	-0.389344694479062	0.331392527765367	0.591638648301765	-0.110012459483781	0.542646212984273
